payment_ref,invoice_no,vendor_id,vendor_category,business_unit,transaction_date,amount,is_duplicate,post_migration,treated_bu,flag_r1,flag_r2,flag_r3,duplicate_score,predicted_duplicate
PMT-010455,INV-45235,V1086,Consulting,BU_West,2023-05-24,23380.14,0,0,0,0,0,0,0,0
PMT-006495,INV-62415,V1052,Consulting,BU_West,2023-05-24,24814.35,0,0,0,0,0,0,0,0
PMT-006712,INV-78258,V1014,Facilities,BU_East,2023-05-24,8494.6,0,0,0,0,0,0,0,0
PMT-DUP-000296,INV-52159,V1057,IT Services,BU_West,2023-05-24,22410.04,1,0,0,1,1,1,3,1
PMT-000157,INV-82848,V1035,Consulting,BU_Central,2023-05-24,4191.48,0,0,0,0,0,0,0,0
PMT-005937,INV-90735,V1051,Logistics,BU_South,2023-05-24,5646.69,0,0,1,0,0,0,0,0
PMT-006043,INV-24906,V1006,Consulting,BU_Central,2023-05-24,6493.55,0,0,0,0,0,0,0,0
PMT-007694,INV-31679,V1081,Consulting,BU_West,2023-05-24,13877.52,0,0,0,0,0,0,0,0
PMT-013307,INV-24415,V1056,Office Supplies,BU_North,2023-05-24,2889.25,0,0,1,0,0,0,0,0
PMT-013231,INV-71872,V1033,Facilities,BU_South,2023-05-24,5189.44,1,0,1,0,0,0,0,0
PMT-013102,INV-93650,V1068,IT Services,BU_East,2023-05-24,61314.73,0,0,0,0,0,0,0,0
PMT-014558,INV-94150,V1060,IT Services,BU_West,2023-05-24,26981.04,0,0,0,0,0,0,0,0
PMT-002226,INV-51922,V1031,Consulting,BU_East,2023-05-24,22740.52,0,0,0,0,0,0,0,0
PMT-014203,INV-99351,V1041,Consulting,BU_Central,2023-05-24,22950.4,0,0,0,0,0,0,0,0
PMT-004009,INV-87112,V1093,Logistics,BU_Central,2023-05-24,7624.98,0,0,0,0,0,0,0,0
PMT-014427,INV-76606,V1003,IT Services,BU_South,2023-05-24,30774.84,0,0,1,0,0,0,0,0
PMT-014802,INV-88817,V1066,Facilities,BU_West,2023-05-24,4072.24,0,0,0,0,0,0,0,0
PMT-000568,INV-33508,V1004,Logistics,BU_Central,2023-05-24,10565.62,0,0,0,0,0,0,0,0
PMT-001083,INV-26809,V1073,IT Services,BU_West,2023-05-24,40346.54,0,0,0,0,0,0,0,0
PMT-014237,INV-35739,V1076,Consulting,BU_West,2023-05-24,35824.46,0,0,0,0,0,0,0,0
PMT-014128,INV-86664,V1038,Consulting,BU_South,2023-05-24,13095.13,0,0,1,0,0,0,0,0
PMT-014640,INV-44104,V1026,Consulting,BU_South,2023-05-24,33372.51,0,0,1,0,0,0,0,0
PMT-012314,INV-17613,V1044,Consulting,BU_North,2023-05-24,25668.86,0,0,1,0,0,0,0,0
PMT-003271,INV-74174,V1003,Facilities,BU_Central,2023-05-24,2534.2,0,0,0,0,0,0,0,0
PMT-003098,INV-76561,V1081,Facilities,BU_East,2023-05-24,7165.73,0,0,0,0,0,0,0,0
PMT-010798,INV-67094,V1022,Logistics,BU_West,2023-05-24,10173.57,0,0,0,0,0,0,0,0
PMT-012442,INV-43592,V1020,Consulting,BU_North,2023-05-24,9090.47,0,0,1,0,0,0,0,0
PMT-003511,INV-50434,V1085,Office Supplies,BU_North,2023-05-24,2978.11,0,0,1,0,0,0,0,0
PMT-013953,INV-34607,V1006,Facilities,BU_South,2023-05-24,2203.87,0,0,1,0,0,0,0,0
PMT-003396,INV-45033,V1025,Consulting,BU_East,2023-05-24,41816.75,0,0,0,0,0,0,0,0
PMT-013748,INV-45558,V1081,IT Services,BU_Central,2023-05-24,14597.11,0,0,0,0,0,0,0,0
PMT-014384,INV-60877,V1018,IT Services,BU_North,2023-05-24,25965.13,0,0,1,0,0,0,0,0
PMT-004651,INV-30052,V1006,Consulting,BU_West,2023-05-24,15460.79,0,0,0,0,0,0,0,0
PMT-005140,INV-28526,V1059,Consulting,BU_West,2023-05-24,19941.76,0,0,0,0,0,0,0,0
PMT-013814,INV-60397,V1052,Consulting,BU_Central,2023-05-24,22645.44,0,0,0,0,0,0,0,0
PMT-005648,INV-48343,V1061,Logistics,BU_South,2023-05-24,1592.69,1,0,1,0,1,1,2,1
PMT-010660,INV-46300,V1010,Logistics,BU_West,2023-05-24,11634.13,0,0,0,0,0,0,0,0
PMT-000877,INV-36037,V1063,Consulting,BU_North,2023-05-25,3569.68,0,0,1,0,0,0,0,0
PMT-013693,INV-99920,V1093,Consulting,BU_West,2023-05-25,46341.34,0,0,0,0,0,0,0,0
PMT-014023,INV-19943,V1036,Consulting,BU_Central,2023-05-25,34735.32,1,0,0,0,0,0,0,0
PMT-010682,INV-10569,V1041,IT Services,BU_South,2023-05-25,30798.72,0,0,1,0,0,0,0,0
PMT-014231,INV-89061,V1037,IT Services,BU_West,2023-05-25,36345.33,0,0,0,0,0,0,0,0
PMT-002266,INV-61668,V1022,IT Services,BU_North,2023-05-25,25159.82,0,0,1,0,0,0,0,0
PMT-008902,INV-42741,V1038,Logistics,BU_North,2023-05-25,4723.76,0,0,1,0,0,0,0,0
PMT-001343,INV-76577,V1016,Logistics,BU_East,2023-05-25,5722.84,1,0,0,0,1,1,2,1
PMT-000837,INV-18367,V1061,Consulting,BU_East,2023-05-25,43798.66,0,0,0,0,0,0,0,0
PMT-DUP-000087,INV-24553,V1036,IT Services,BU_Central,2023-05-25,15729.65,1,0,0,1,1,1,3,1
PMT-007801,INV-37945,V1053,Consulting,BU_East,2023-05-25,19041.53,0,0,0,0,0,0,0,0
PMT-013532,INV-50278,V1098,IT Services,BU_North,2023-05-25,32695.16,0,0,1,0,0,0,0,0
PMT-010882,INV-51220,V1051,Consulting,BU_Central,2023-05-25,27731.81,0,0,0,0,0,0,0,0
PMT-008490,INV-32190,V1001,Logistics,BU_North,2023-05-25,2392.99,0,0,1,0,0,0,0,0
PMT-000075,INV-36685,V1043,IT Services,BU_Central,2023-05-25,8860.91,0,0,0,0,0,0,0,0
PMT-004087,INV-12976,V1036,Office Supplies,BU_South,2023-05-25,2688.76,0,0,1,0,0,0,0,0
PMT-001363,INV-87353,V1089,IT Services,BU_North,2023-05-25,34850.4,0,0,1,0,0,0,0,0
PMT-005946,INV-32821,V1049,Facilities,BU_Central,2023-05-25,7007.0,0,0,0,0,0,0,0,0
PMT-001688,INV-29129,V1052,IT Services,BU_South,2023-05-25,66120.48,0,0,1,0,0,0,0,0
PMT-002172,INV-16286,V1012,IT Services,BU_Central,2023-05-25,66536.57,0,0,0,0,0,0,0,0
PMT-010388,INV-55497,V1098,IT Services,BU_Central,2023-05-25,68197.04,0,0,0,0,0,0,0,0
PMT-012548,INV-23406,V1071,IT Services,BU_South,2023-05-25,39221.01,0,0,1,0,0,0,0,0
PMT-003301,INV-74739,V1008,Office Supplies,BU_South,2023-05-25,2900.66,0,0,1,0,0,0,0,0
PMT-003055,INV-42855,V1028,Office Supplies,BU_Central,2023-05-25,1381.91,0,0,0,0,0,0,0,0
PMT-009068,INV-84018,V1040,Consulting,BU_North,2023-05-25,20244.1,0,0,1,0,0,0,0,0
PMT-011380,INV-69205,V1024,Office Supplies,BU_East,2023-05-25,531.46,0,0,0,0,0,0,0,0
PMT-014807,INV-14623,V1002,IT Services,BU_Central,2023-05-25,52347.78,0,0,0,0,0,0,0,0
PMT-012538,INV-55554,V1014,Facilities,BU_Central,2023-05-25,8235.15,0,0,0,0,0,0,0,0
PMT-004682,INV-29324,V1092,Facilities,BU_East,2023-05-25,4657.09,0,0,0,0,0,0,0,0
PMT-012771,INV-29691,V1088,Facilities,BU_Central,2023-05-25,6647.89,0,0,0,0,0,0,0,0
PMT-006969,INV-11653,V1019,Logistics,BU_Central,2023-05-25,10506.97,0,0,0,0,0,0,0,0
PMT-007348,INV-89803,V1032,Facilities,BU_West,2023-05-25,2573.24,0,0,0,0,0,0,0,0
PMT-014804,INV-73851,V1027,Logistics,BU_South,2023-05-25,6781.06,0,0,1,0,0,0,0,0
PMT-001169,INV-24478,V1041,IT Services,BU_East,2023-05-25,39217.74,0,0,0,0,0,0,0,0
PMT-011572,INV-58409,V1089,Office Supplies,BU_South,2023-05-25,2772.26,0,0,1,0,0,0,0,0
PMT-012768,INV-56115,V1069,Office Supplies,BU_Central,2023-05-25,3121.14,0,0,0,0,0,0,0,0
PMT-006951,INV-13772,V1028,Logistics,BU_North,2023-05-25,4568.35,0,0,1,0,0,0,0,0
PMT-000168,INV-39816,V1037,Consulting,BU_North,2023-05-25,5162.12,0,0,1,0,0,0,0,0
PMT-011557,INV-75820,V1061,Logistics,BU_South,2023-05-25,13107.67,0,0,1,0,0,0,0,0
PMT-004491,INV-57924,V1023,Facilities,BU_West,2023-05-25,7744.83,0,0,0,0,0,0,0,0
PMT-002603,INV-95879,V1077,IT Services,BU_North,2023-05-25,78246.32,0,0,1,0,0,0,0,0
PMT-006510,INV-98106,V1095,Office Supplies,BU_North,2023-05-25,2364.25,0,0,1,0,0,0,0,0
PMT-005850,INV-96889,V1075,Consulting,BU_Central,2023-05-25,45365.18,0,0,0,0,0,0,0,0
PMT-010117,INV-93290,V1006,Consulting,BU_West,2023-05-25,41878.63,0,0,0,0,0,0,0,0
PMT-014655,INV-21798,V1025,Logistics,BU_West,2023-05-26,12952.68,0,0,0,0,0,0,0,0
PMT-007212,INV-56485,V1057,IT Services,BU_South,2023-05-26,55396.71,0,0,1,0,0,0,0,0
PMT-009030,INV-14022,V1058,IT Services,BU_North,2023-05-26,36013.76,0,0,1,0,0,0,0,0
PMT-007928,INV-12771,V1011,Office Supplies,BU_North,2023-05-26,1537.86,0,0,1,0,0,0,0,0
PMT-013773,INV-57863,V1059,Facilities,BU_South,2023-05-26,1076.1,0,0,1,0,0,0,0,0
PMT-008729,INV-25108,V1079,IT Services,BU_West,2023-05-26,75997.38,0,0,0,0,0,0,0,0
PMT-DUP-000121,INV-76577,V1016,Logistics,BU_East,2023-05-26,5722.84,1,0,0,1,1,1,3,1
PMT-005512,INV-63234,V1050,Consulting,BU_East,2023-05-26,45623.02,0,0,0,0,0,0,0,0
PMT-011514,INV-42637,V1041,IT Services,BU_East,2023-05-26,58528.11,0,0,0,0,0,0,0,0
PMT-013835,INV-32976,V1038,IT Services,BU_Central,2023-05-26,20623.36,0,0,0,0,0,0,0,0
PMT-010703,INV-10868,V1051,Office Supplies,BU_North,2023-05-26,1810.74,0,0,1,0,0,0,0,0
PMT-008612,INV-18033,V1020,Consulting,BU_North,2023-05-26,46391.62,0,0,1,0,0,0,0,0
PMT-008596,INV-25325,V1046,IT Services,BU_South,2023-05-26,19129.47,0,0,1,0,0,0,0,0
PMT-006421,INV-22599,V1076,IT Services,BU_East,2023-05-26,69050.06,0,0,0,0,0,0,0,0
PMT-013691,INV-68155,V1020,Facilities,BU_East,2023-05-26,8451.08,0,0,0,0,0,0,0,0
PMT-007320,INV-37680,V1092,IT Services,BU_North,2023-05-26,57443.21,0,0,1,0,0,0,0,0
PMT-001930,INV-32843,V1033,IT Services,BU_South,2023-05-26,35240.58,0,0,1,0,0,0,0,0
PMT-014575,INV-58361,V1059,Consulting,BU_North,2023-05-26,27551.11,0,0,1,0,0,0,0,0
PMT-002517,INV-83498,V1098,Consulting,BU_Central,2023-05-26,29527.58,0,0,0,0,0,0,0,0
PMT-007452,INV-32658,V1089,Office Supplies,BU_East,2023-05-26,846.1,0,0,0,0,0,0,0,0
PMT-002384,INV-91313,V1089,Logistics,BU_West,2023-05-26,13005.43,0,0,0,0,0,0,0,0
PMT-003885,INV-96977,V1052,Consulting,BU_North,2023-05-26,7838.47,0,0,1,0,0,0,0,0
PMT-007669,INV-38026,V1072,Logistics,BU_Central,2023-05-26,1463.87,0,0,0,0,0,0,0,0
PMT-006955,INV-70483,V1052,Logistics,BU_Central,2023-05-26,12985.82,0,0,0,0,0,0,0,0
PMT-003715,INV-11804,V1098,IT Services,BU_East,2023-05-26,54780.08,0,0,0,0,0,0,0,0
PMT-010230,INV-20955,V1072,Consulting,BU_Central,2023-05-26,21145.19,0,0,0,0,0,0,0,0
PMT-004020,INV-78785,V1066,IT Services,BU_East,2023-05-26,30985.2,0,0,0,0,0,0,0,0
PMT-007743,INV-96259,V1071,Logistics,BU_East,2023-05-26,11112.26,0,0,0,0,0,0,0,0
PMT-003957,INV-76523,V1069,Logistics,BU_East,2023-05-26,8524.91,0,0,0,0,0,0,0,0
PMT-010933,INV-44155,V1089,Office Supplies,BU_West,2023-05-26,2844.86,0,0,0,0,0,0,0,0
PMT-013487,INV-26398,V1011,Consulting,BU_East,2023-05-26,30803.55,0,0,0,0,0,0,0,0
PMT-010248,INV-44522,V1086,Consulting,BU_West,2023-05-26,36968.82,0,0,0,0,0,0,0,0
PMT-007375,INV-64836,V1045,Logistics,BU_East,2023-05-26,2478.16,0,0,0,0,0,0,0,0
PMT-DUP-000165,INV-48343,V1061,Logistics,BU_South,2023-05-26,1592.69,1,0,1,1,1,1,3,1
PMT-011300,INV-75073,V1017,Logistics,BU_South,2023-05-26,11161.49,0,0,1,0,0,0,0,0
PMT-001979,INV-78733,V1084,IT Services,BU_South,2023-05-26,74484.78,0,0,1,0,0,0,0,0
PMT-010272,INV-54877,V1000,Logistics,BU_Central,2023-05-26,14506.33,0,0,0,0,0,0,0,0
PMT-014524,INV-85738,V1098,Logistics,BU_Central,2023-05-26,5778.38,0,0,0,0,0,0,0,0
PMT-000828,INV-85007,V1020,IT Services,BU_North,2023-05-26,11573.21,0,0,1,0,0,0,0,0
PMT-003503,INV-91043,V1028,IT Services,BU_West,2023-05-26,31298.2,0,0,0,0,0,0,0,0
PMT-014073,INV-89407,V1009,Consulting,BU_West,2023-05-26,39848.9,0,0,0,0,0,0,0,0
PMT-008279,INV-55175,V1017,Consulting,BU_West,2023-05-26,33068.14,0,0,0,0,0,0,0,0
PMT-001190,INV-49562,V1017,Office Supplies,BU_Central,2023-05-26,2508.89,0,0,0,0,0,0,0,0
PMT-001025,INV-71789,V1077,IT Services,BU_North,2023-05-26,45765.37,0,0,1,0,0,0,0,0
PMT-005975,INV-47740,V1056,IT Services,BU_East,2023-05-26,46186.68,0,0,0,0,0,0,0,0
PMT-002572,INV-66893,V1020,IT Services,BU_South,2023-05-27,48629.11,0,0,1,0,0,0,0,0
PMT-009709,INV-68836,V1083,Consulting,BU_Central,2023-05-27,16358.61,0,0,0,0,0,0,0,0
PMT-000478,INV-95498,V1011,Facilities,BU_North,2023-05-27,4652.69,0,0,1,0,0,0,0,0
PMT-004260,INV-74389,V1094,Logistics,BU_Central,2023-05-27,7402.43,0,0,0,0,0,0,0,0
PMT-012643,INV-66695,V1002,IT Services,BU_West,2023-05-27,5450.06,0,0,0,0,0,0,0,0
PMT-005816,INV-66251,V1064,Logistics,BU_West,2023-05-27,14005.25,0,0,0,0,0,0,0,0
PMT-000691,INV-62727,V1054,Consulting,BU_Central,2023-05-27,10685.62,0,0,0,0,0,0,0,0
PMT-012780,INV-19331,V1093,Consulting,BU_West,2023-05-27,37737.91,0,0,0,0,0,0,0,0
PMT-005108,INV-81963,V1092,Office Supplies,BU_Central,2023-05-27,4578.59,0,0,0,0,0,0,0,0
PMT-001106,INV-31964,V1018,Logistics,BU_West,2023-05-27,11555.47,0,0,0,0,0,0,0,0
PMT-009043,INV-72693,V1062,Logistics,BU_South,2023-05-27,12556.12,0,0,1,0,0,1,1,0
PMT-012829,INV-58588,V1024,Office Supplies,BU_West,2023-05-27,4975.15,0,0,0,0,0,0,0,0
PMT-014760,INV-77195,V1069,Office Supplies,BU_South,2023-05-27,4335.12,0,0,1,0,0,0,0,0
PMT-002663,INV-63543,V1010,IT Services,BU_East,2023-05-27,9122.47,0,0,0,0,0,1,1,0
PMT-007365,INV-65303,V1031,Logistics,BU_East,2023-05-27,14030.16,0,0,0,0,0,0,0,0
PMT-005508,INV-47396,V1036,Facilities,BU_Central,2023-05-27,8849.79,0,0,0,0,0,0,0,0
PMT-006050,INV-46942,V1007,Logistics,BU_East,2023-05-27,11398.23,0,0,0,0,0,0,0,0
PMT-011650,INV-95588,V1050,Consulting,BU_Central,2023-05-27,14901.5,0,0,0,0,0,0,0,0
PMT-007441,INV-55216,V1079,Logistics,BU_North,2023-05-27,12463.66,0,0,1,0,0,0,0,0
PMT-000938,INV-48684,V1007,Office Supplies,BU_East,2023-05-27,3797.61,0,0,0,0,0,0,0,0
PMT-010183,INV-69813,V1078,Consulting,BU_North,2023-05-27,9294.59,0,0,1,0,0,0,0,0
PMT-013833,INV-71804,V1077,Logistics,BU_West,2023-05-27,4321.25,0,0,0,0,0,0,0,0
PMT-014556,INV-82017,V1048,Office Supplies,BU_South,2023-05-27,2075.75,0,0,1,0,0,0,0,0
PMT-004653,INV-14920,V1024,Logistics,BU_North,2023-05-27,11472.49,0,0,1,0,0,0,0,0
PMT-007602,INV-51505,V1050,Consulting,BU_East,2023-05-27,23401.59,0,0,0,0,0,0,0,0
PMT-000364,INV-71487,V1017,Consulting,BU_West,2023-05-27,9569.3,0,0,0,0,0,0,0,0
PMT-015000,INV-22462,V1051,Office Supplies,BU_South,2023-05-27,2304.52,0,0,1,0,0,0,0,0
PMT-011032,INV-27749,V1000,Consulting,BU_West,2023-05-27,13494.12,0,0,0,0,0,0,0,0
PMT-012460,INV-48492,V1048,IT Services,BU_East,2023-05-27,60524.64,0,0,0,0,0,0,0,0
PMT-006471,INV-86996,V1017,Consulting,BU_Central,2023-05-27,16283.4,0,0,0,0,0,0,0,0
PMT-004417,INV-34087,V1032,Logistics,BU_North,2023-05-27,11085.82,0,0,1,0,0,0,0,0
PMT-009973,INV-17422,V1005,Consulting,BU_South,2023-05-27,23484.46,0,0,1,0,0,0,0,0
PMT-013639,INV-98409,V1028,Consulting,BU_Central,2023-05-27,17868.42,0,0,0,0,0,0,0,0
PMT-011057,INV-58742,V1039,Consulting,BU_North,2023-05-27,23792.29,0,0,1,0,0,0,0,0
PMT-014170,INV-34498,V1075,Logistics,BU_West,2023-05-27,5272.9,0,0,0,0,0,0,0,0
PMT-000104,INV-89516,V1074,IT Services,BU_South,2023-05-27,12610.37,0,0,1,0,0,0,0,0
PMT-014967,INV-26175,V1050,Facilities,BU_South,2023-05-27,9316.8,0,0,1,0,0,0,0,0
PMT-011594,INV-70101,V1050,Logistics,BU_East,2023-05-27,12880.94,0,0,0,0,0,0,0,0
PMT-010277,INV-17323,V1035,Facilities,BU_South,2023-05-27,1212.78,0,0,1,0,0,0,0,0
PMT-000467,INV-59767,V1069,Logistics,BU_North,2023-05-28,14781.63,0,0,1,0,0,0,0,0
PMT-007787,INV-26197,V1016,IT Services,BU_South,2023-05-28,70875.17,0,0,1,0,0,0,0,0
PMT-005726,INV-87527,V1016,Consulting,BU_North,2023-05-28,11191.1,0,0,1,0,0,0,0,0
PMT-006799,INV-99707,V1024,IT Services,BU_South,2023-05-28,46625.68,0,0,1,0,0,0,0,0
PMT-009593,INV-21225,V1036,Office Supplies,BU_North,2023-05-28,4636.84,0,0,1,0,0,0,0,0
PMT-004011,INV-90528,V1038,Logistics,BU_South,2023-05-28,7970.17,0,0,1,0,0,0,0,0
PMT-014721,INV-21766,V1013,Consulting,BU_North,2023-05-28,21008.2,0,0,1,0,0,0,0,0
PMT-005076,INV-33431,V1064,Consulting,BU_Central,2023-05-28,44768.58,0,0,0,0,0,0,0,0
PMT-012108,INV-66016,V1027,Consulting,BU_North,2023-05-28,44756.03,0,0,1,0,0,0,0,0
PMT-001218,INV-49992,V1014,IT Services,BU_North,2023-05-28,77085.16,0,0,1,0,0,0,0,0
PMT-010149,INV-66036,V1026,IT Services,BU_South,2023-05-28,58154.92,0,0,1,0,0,0,0,0
PMT-011141,INV-27236,V1029,Office Supplies,BU_South,2023-05-28,3019.27,0,0,1,0,0,0,0,0
PMT-011977,INV-60511,V1011,IT Services,BU_West,2023-05-28,40639.19,0,0,0,0,0,0,0,0
PMT-005752,INV-73060,V1051,Consulting,BU_East,2023-05-28,34782.99,0,0,0,0,0,0,0,0
PMT-005913,INV-90381,V1009,IT Services,BU_East,2023-05-28,66343.6,0,0,0,0,0,0,0,0
PMT-006809,INV-42166,V1043,Logistics,BU_Central,2023-05-28,2538.04,0,0,0,0,0,0,0,0
PMT-011991,INV-26456,V1039,IT Services,BU_West,2023-05-28,10461.16,0,0,0,0,0,0,0,0
PMT-012147,INV-99954,V1015,IT Services,BU_Central,2023-05-28,51433.6,0,0,0,0,0,0,0,0
PMT-011066,INV-70327,V1078,Logistics,BU_North,2023-05-28,12759.17,0,0,1,0,0,0,0,0
PMT-013152,INV-50665,V1066,IT Services,BU_East,2023-05-28,6742.0,0,0,0,0,0,0,0,0
PMT-012106,INV-24201,V1035,Consulting,BU_East,2023-05-28,28976.7,0,0,0,0,0,0,0,0
PMT-013151,INV-65116,V1090,Logistics,BU_South,2023-05-28,7138.4,0,0,1,0,0,0,0,0
PMT-003786,INV-20040,V1098,Logistics,BU_West,2023-05-28,6140.37,0,0,0,0,0,0,0,0
PMT-010884,INV-44676,V1024,Consulting,BU_East,2023-05-28,49882.62,0,0,0,0,0,0,0,0
PMT-009751,INV-15746,V1074,Consulting,BU_North,2023-05-28,10781.0,0,0,1,0,0,0,0,0
PMT-014383,INV-49914,V1069,Logistics,BU_Central,2023-05-28,5663.71,0,0,0,0,0,0,0,0
PMT-001074,INV-54825,V1095,IT Services,BU_North,2023-05-28,39444.89,0,0,1,0,0,0,0,0
PMT-003646,INV-83499,V1049,Consulting,BU_North,2023-05-28,36951.55,0,0,1,0,0,0,0,0
PMT-014074,INV-21433,V1053,Consulting,BU_East,2023-05-28,46019.91,0,0,0,0,0,0,0,0
PMT-007029,INV-63021,V1080,IT Services,BU_North,2023-05-28,41895.53,0,0,1,0,0,0,0,0
PMT-003652,INV-81916,V1088,Facilities,BU_East,2023-05-28,3327.29,0,0,0,0,0,0,0,0
PMT-001507,INV-24683,V1035,Office Supplies,BU_North,2023-05-28,1880.49,0,0,1,0,0,0,0,0
PMT-008625,INV-61070,V1023,Facilities,BU_West,2023-05-28,8342.92,0,0,0,0,0,0,0,0
PMT-014660,INV-13273,V1030,Consulting,BU_Central,2023-05-28,3968.82,0,0,0,0,0,0,0,0
PMT-011598,INV-48231,V1066,IT Services,BU_Central,2023-05-28,34928.84,0,0,0,0,0,0,0,0
PMT-009830,INV-53160,V1084,IT Services,BU_South,2023-05-28,70209.43,0,0,1,0,0,0,0,0
PMT-001539,INV-64289,V1054,Consulting,BU_South,2023-05-28,47496.49,0,0,1,0,0,0,0,0
PMT-008146,INV-43777,V1077,Office Supplies,BU_West,2023-05-28,1941.63,0,0,0,0,0,0,0,0
PMT-014781,INV-34584,V1046,Office Supplies,BU_West,2023-05-28,3553.24,0,0,0,0,0,0,0,0
PMT-011918,INV-65526,V1026,IT Services,BU_Central,2023-05-28,27068.78,0,0,0,0,0,0,0,0
PMT-000189,INV-49857,V1088,Office Supplies,BU_West,2023-05-28,4301.94,0,0,0,0,0,0,0,0
PMT-001400,INV-79501,V1040,IT Services,BU_West,2023-05-28,78588.34,0,0,0,0,0,0,0,0
PMT-002908,INV-70820,V1042,Logistics,BU_North,2023-05-28,1980.96,0,0,1,0,0,0,0,0
PMT-000199,INV-14809,V1070,Consulting,BU_West,2023-05-28,43345.4,0,0,0,0,0,0,0,0
PMT-002935,INV-83864,V1047,IT Services,BU_North,2023-05-28,65985.65,0,0,1,0,0,0,0,0
PMT-014768,INV-92240,V1000,IT Services,BU_East,2023-05-28,37442.09,0,0,0,0,0,0,0,0
PMT-003482,INV-52488,V1040,Logistics,BU_Central,2023-05-28,14351.85,0,0,0,0,0,0,0,0
PMT-011282,INV-37680,V1033,Consulting,BU_North,2023-05-28,44624.23,0,0,1,0,0,0,0,0
PMT-007094,INV-93633,V1008,Logistics,BU_North,2023-05-28,7424.83,0,0,1,0,0,0,0,0
PMT-006583,INV-25995,V1091,Office Supplies,BU_East,2023-05-29,1934.59,0,0,0,0,0,0,0,0
PMT-005866,INV-70211,V1068,Office Supplies,BU_North,2023-05-29,3695.65,0,0,1,0,0,0,0,0
PMT-003859,INV-82683,V1038,Office Supplies,BU_North,2023-05-29,1504.65,0,0,1,0,0,0,0,0
PMT-007639,INV-29066,V1091,IT Services,BU_North,2023-05-29,35531.37,0,0,1,0,0,0,0,0
PMT-006147,INV-26356,V1074,Office Supplies,BU_South,2023-05-29,4947.75,0,0,1,0,0,0,0,0
PMT-013455,INV-49593,V1085,Logistics,BU_East,2023-05-29,13080.41,0,0,0,0,0,0,0,0
PMT-002389,INV-69589,V1099,IT Services,BU_West,2023-05-29,5044.85,0,0,0,0,0,0,0,0
PMT-001206,INV-20819,V1043,Office Supplies,BU_West,2023-05-29,3597.23,0,0,0,0,0,0,0,0
PMT-000433,INV-42541,V1053,Consulting,BU_West,2023-05-29,21835.86,0,0,0,0,0,0,0,0
PMT-012076,INV-19056,V1028,Logistics,BU_Central,2023-05-29,9193.5,0,0,0,0,0,0,0,0
PMT-002243,INV-34928,V1007,Facilities,BU_North,2023-05-29,2732.99,0,0,1,0,0,0,0,0
PMT-003521,INV-13181,V1060,IT Services,BU_South,2023-05-29,63797.89,0,0,1,0,0,0,0,0
PMT-012544,INV-93072,V1030,Consulting,BU_East,2023-05-29,43409.64,0,0,0,0,0,0,0,0
PMT-000426,INV-63227,V1087,Logistics,BU_East,2023-05-29,1939.07,0,0,0,0,0,0,0,0
PMT-012432,INV-90845,V1099,Logistics,BU_South,2023-05-29,9085.3,0,0,1,0,0,0,0,0
PMT-009411,INV-27703,V1074,Facilities,BU_East,2023-05-29,9575.94,0,0,0,0,0,0,0,0
PMT-012393,INV-38759,V1001,Office Supplies,BU_South,2023-05-29,1709.18,0,0,1,0,0,0,0,0
PMT-004952,INV-94631,V1088,IT Services,BU_North,2023-05-29,16159.12,0,0,1,0,0,0,0,0
PMT-007160,INV-53148,V1012,Logistics,BU_East,2023-05-29,13291.18,0,0,0,0,0,1,1,0
PMT-003784,INV-81535,V1010,IT Services,BU_East,2023-05-29,73990.32,0,0,0,0,0,0,0,0
PMT-002902,INV-62575,V1098,Consulting,BU_South,2023-05-29,15770.73,0,0,1,0,0,0,0,0
PMT-009538,INV-71518,V1084,Office Supplies,BU_West,2023-05-29,2431.27,0,0,0,0,0,0,0,0
PMT-011219,INV-27051,V1010,Consulting,BU_North,2023-05-29,37085.49,0,0,1,0,0,0,0,0
PMT-009154,INV-69469,V1042,Logistics,BU_North,2023-05-29,8056.99,0,0,1,0,0,0,0,0
PMT-007454,INV-33072,V1011,Logistics,BU_North,2023-05-29,7335.47,0,0,1,0,0,0,0,0
PMT-005909,INV-57105,V1085,Logistics,BU_North,2023-05-29,8975.86,0,0,1,0,0,0,0,0
PMT-007465,INV-29757,V1014,Office Supplies,BU_South,2023-05-29,1074.16,0,0,1,0,0,0,0,0
PMT-001135,INV-69345,V1079,Logistics,BU_North,2023-05-29,4324.07,0,0,1,0,0,0,0,0
PMT-007468,INV-14504,V1071,Consulting,BU_Central,2023-05-29,6367.58,0,0,0,0,0,0,0,0
PMT-009585,INV-93729,V1040,Consulting,BU_North,2023-05-29,6232.22,0,0,1,0,0,0,0,0
PMT-006675,INV-51856,V1091,Logistics,BU_North,2023-05-29,7030.03,0,0,1,0,0,0,0,0
PMT-000652,INV-99037,V1065,IT Services,BU_Central,2023-05-29,8897.85,0,0,0,0,0,0,0,0
PMT-009226,INV-91186,V1032,Office Supplies,BU_North,2023-05-29,1207.23,0,0,1,0,0,0,0,0
PMT-005760,INV-41963,V1036,Logistics,BU_North,2023-05-29,10930.53,0,0,1,0,0,0,0,0
PMT-009791,INV-92934,V1030,Consulting,BU_West,2023-05-29,36788.76,0,0,0,0,0,0,0,0
PMT-013133,INV-21199,V1030,Facilities,BU_Central,2023-05-29,5851.24,0,0,0,0,0,0,0,0
