payment_ref,invoice_no,vendor_id,vendor_category,business_unit,transaction_date,amount,is_duplicate,post_migration,treated_bu
PMT-012884,INV-64760,V1066,Logistics,BU_East,2023-09-20,2254.86,0,1,0
PMT-014750,INV-97743,V1014,IT Services,BU_West,2023-09-20,43672.33,0,1,0
PMT-007358,INV-48654,V1097,Consulting,BU_East,2023-09-20,28079.31,0,1,0
PMT-010800,INV-88854,V1065,IT Services,BU_Central,2023-09-20,78218.08,0,1,0
PMT-012363,INV-83200,V1038,Consulting,BU_South,2023-09-20,46803.02,1,1,1
PMT-006718,INV-46629,V1068,Consulting,BU_East,2023-09-20,21392.64,0,1,0
PMT-005616,INV-15491,V1060,Consulting,BU_South,2023-09-20,40410.74,0,1,1
PMT-006451,INV-21086,V1092,IT Services,BU_East,2023-09-20,71472.18,0,1,0
PMT-001574,INV-43162,V1015,Office Supplies,BU_Central,2023-09-20,4529.06,0,1,0
PMT-004594,INV-40562,V1023,Logistics,BU_Central,2023-09-20,11198.59,1,1,0
PMT-003956,INV-21011,V1082,Logistics,BU_Central,2023-09-20,13329.11,0,1,0
PMT-DUP-000347,INV-24730,V1081,IT Services,BU_South,2023-09-20,59532.71,1,1,1
PMT-002248,INV-78822,V1092,Logistics,BU_West,2023-09-20,11290.35,0,1,0
PMT-008249,INV-85660,V1050,Consulting,BU_East,2023-09-20,18891.44,0,1,0
PMT-009678,INV-46640,V1051,Office Supplies,BU_North,2023-09-20,4197.15,0,1,1
PMT-012422,INV-78420,V1051,Logistics,BU_South,2023-09-20,13173.98,0,1,1
PMT-013184,INV-99611,V1063,Logistics,BU_Central,2023-09-20,12897.15,0,1,0
PMT-007520,INV-24536,V1013,Office Supplies,BU_East,2023-09-20,4409.83,0,1,0
PMT-006784,INV-31812,V1019,Consulting,BU_Central,2023-09-20,13658.17,0,1,0
PMT-014607,INV-36178,V1014,Logistics,BU_North,2023-09-20,13471.92,0,1,1
PMT-011534,INV-54923,V1001,Consulting,BU_Central,2023-09-20,28674.87,0,1,0
PMT-010691,INV-11989,V1015,IT Services,BU_West,2023-09-20,17671.57,0,1,0
PMT-003541,INV-61616,V1007,Logistics,BU_North,2023-09-20,5698.53,0,1,1
PMT-004165,INV-76433,V1056,Logistics,BU_South,2023-09-20,13099.23,0,1,1
PMT-007952,INV-43332,V1029,Consulting,BU_South,2023-09-20,15451.75,0,1,1
PMT-001067,INV-42786,V1073,Consulting,BU_East,2023-09-20,29308.52,0,1,0
PMT-006140,INV-98392,V1017,Office Supplies,BU_North,2023-09-20,3522.39,0,1,1
PMT-012236,INV-55850,V1007,Office Supplies,BU_Central,2023-09-20,2168.16,0,1,0
PMT-012651,INV-82808,V1019,Office Supplies,BU_South,2023-09-20,3025.01,0,1,1
PMT-001329,INV-82006,V1044,IT Services,BU_North,2023-09-21,66663.49,0,1,1
PMT-001585,INV-51193,V1097,IT Services,BU_South,2023-09-21,62333.05,0,1,1
PMT-013614,INV-37790,V1067,Logistics,BU_East,2023-09-21,5545.7,0,1,0
PMT-009027,INV-83966,V1026,Office Supplies,BU_South,2023-09-21,4204.44,0,1,1
PMT-DUP-000327,INV-95046,V1003,Consulting,BU_South,2023-09-21,21459.76,1,1,1
PMT-002881,INV-16400,V1031,Consulting,BU_Central,2023-09-21,38820.09,0,1,0
PMT-009221,INV-11497,V1028,Consulting,BU_South,2023-09-21,22996.54,0,1,1
PMT-014380,INV-50098,V1006,IT Services,BU_North,2023-09-21,41193.21,0,1,1
PMT-001496,INV-60194,V1014,Consulting,BU_East,2023-09-21,11425.01,0,1,0
PMT-005762,INV-59017,V1067,Office Supplies,BU_South,2023-09-21,1473.05,0,1,1
PMT-006196,INV-76411,V1034,Consulting,BU_South,2023-09-21,35088.96,0,1,1
PMT-008205,INV-59877,V1024,Consulting,BU_North,2023-09-21,26323.05,0,1,1
PMT-011927,INV-52013,V1052,Logistics,BU_South,2023-09-21,7562.9,0,1,1
PMT-014941,INV-25984,V1065,Office Supplies,BU_South,2023-09-21,3804.85,0,1,1
PMT-013992,INV-44550,V1033,IT Services,BU_West,2023-09-21,64387.08,0,1,0
PMT-009000,INV-36352,V1024,IT Services,BU_East,2023-09-21,56902.3,0,1,0
PMT-007330,INV-75970,V1043,IT Services,BU_North,2023-09-21,21286.65,0,1,1
PMT-005017,INV-66958,V1031,Consulting,BU_East,2023-09-21,44258.13,0,1,0
PMT-008068,INV-78265,V1038,Logistics,BU_West,2023-09-21,3879.86,0,1,0
PMT-007986,INV-27236,V1035,IT Services,BU_South,2023-09-21,71290.71,1,1,1
PMT-007834,INV-86463,V1036,Logistics,BU_South,2023-09-21,8619.5,1,1,1
PMT-001623,INV-71564,V1089,IT Services,BU_West,2023-09-21,57660.96,0,1,0
PMT-013180,INV-31948,V1074,Consulting,BU_West,2023-09-21,20100.17,0,1,0
PMT-014187,INV-29069,V1070,Consulting,BU_South,2023-09-21,13451.93,0,1,1
PMT-011698,INV-55301,V1078,Consulting,BU_North,2023-09-21,39860.38,0,1,1
PMT-014897,INV-23852,V1011,Logistics,BU_Central,2023-09-21,11555.77,0,1,0
PMT-013070,INV-57849,V1064,Logistics,BU_Central,2023-09-21,10994.22,0,1,0
PMT-002669,INV-56447,V1054,Facilities,BU_Central,2023-09-21,3880.88,0,1,0
PMT-013648,INV-80925,V1078,Office Supplies,BU_Central,2023-09-21,1752.5,0,1,0
PMT-012528,INV-57762,V1019,IT Services,BU_West,2023-09-21,76461.9,0,1,0
PMT-007785,INV-12183,V1052,IT Services,BU_East,2023-09-21,16561.7,0,1,0
PMT-011445,INV-40837,V1055,IT Services,BU_South,2023-09-21,59505.43,0,1,1
PMT-009335,INV-11562,V1077,Consulting,BU_Central,2023-09-21,48834.04,0,1,0
PMT-006572,INV-76905,V1065,Logistics,BU_Central,2023-09-21,6348.49,0,1,0
PMT-008653,INV-68450,V1060,Logistics,BU_West,2023-09-21,12611.96,0,1,0
PMT-011753,INV-58384,V1022,IT Services,BU_North,2023-09-21,10038.16,0,1,1
PMT-007953,INV-53065,V1055,Logistics,BU_East,2023-09-22,3741.55,0,1,0
PMT-004864,INV-90618,V1085,Logistics,BU_East,2023-09-22,12494.45,0,1,0
PMT-005419,INV-93305,V1019,Logistics,BU_Central,2023-09-22,9049.35,0,1,0
PMT-013124,INV-51912,V1060,Office Supplies,BU_West,2023-09-22,4178.51,0,1,0
PMT-006063,INV-84879,V1072,Office Supplies,BU_West,2023-09-22,1973.96,0,1,0
PMT-007526,INV-12901,V1095,IT Services,BU_Central,2023-09-22,70274.68,0,1,0
PMT-014594,INV-98699,V1012,Office Supplies,BU_East,2023-09-22,2621.02,0,1,0
PMT-005442,INV-15284,V1058,IT Services,BU_West,2023-09-22,34046.84,0,1,0
PMT-001791,INV-62645,V1040,Office Supplies,BU_North,2023-09-22,2674.31,0,1,1
PMT-014538,INV-86229,V1053,IT Services,BU_South,2023-09-22,51010.07,0,1,1
PMT-003528,INV-14757,V1025,Logistics,BU_Central,2023-09-22,7866.29,0,1,0
PMT-002538,INV-27878,V1063,Logistics,BU_South,2023-09-22,14614.46,0,1,1
PMT-009851,INV-37412,V1076,Logistics,BU_North,2023-09-22,10588.16,0,1,1
PMT-014428,INV-44708,V1099,IT Services,BU_South,2023-09-22,26835.39,0,1,1
PMT-003723,INV-18253,V1002,Consulting,BU_East,2023-09-22,18964.05,0,1,0
PMT-014177,INV-41332,V1028,IT Services,BU_West,2023-09-22,44953.93,0,1,0
PMT-010463,INV-34319,V1088,Office Supplies,BU_West,2023-09-22,4648.67,0,1,0
PMT-010367,INV-83817,V1057,Consulting,BU_East,2023-09-22,25178.11,0,1,0
PMT-000619,INV-83380,V1042,Logistics,BU_South,2023-09-22,13101.02,0,1,1
PMT-005790,INV-38138,V1014,Facilities,BU_West,2023-09-22,7054.5,0,1,0
PMT-010630,INV-29884,V1017,IT Services,BU_North,2023-09-22,43332.82,0,1,1
PMT-006439,INV-52494,V1035,Office Supplies,BU_East,2023-09-22,3304.66,0,1,0
PMT-012472,INV-75268,V1004,IT Services,BU_North,2023-09-22,44981.2,0,1,1
PMT-001013,INV-77681,V1028,IT Services,BU_East,2023-09-22,36409.5,0,1,0
PMT-009210,INV-30165,V1081,IT Services,BU_Central,2023-09-22,58164.28,0,1,0
PMT-000820,INV-30836,V1065,Consulting,BU_East,2023-09-22,49646.72,0,1,0
PMT-005549,INV-48918,V1027,IT Services,BU_East,2023-09-22,57514.07,0,1,0
PMT-013581,INV-96379,V1016,IT Services,BU_South,2023-09-22,34612.08,0,1,1
PMT-012999,INV-69396,V1073,IT Services,BU_West,2023-09-22,76401.82,0,1,0
PMT-006921,INV-55253,V1031,Logistics,BU_North,2023-09-22,2793.89,0,1,1
PMT-003246,INV-13124,V1056,IT Services,BU_West,2023-09-22,50284.46,0,1,0
PMT-008668,INV-11140,V1011,Logistics,BU_East,2023-09-22,3809.01,0,1,0
PMT-001073,INV-42539,V1033,Office Supplies,BU_Central,2023-09-22,2620.26,0,1,0
PMT-000700,INV-45227,V1016,IT Services,BU_East,2023-09-22,51285.87,0,1,0
PMT-005691,INV-44525,V1035,Consulting,BU_East,2023-09-22,22995.27,0,1,0
PMT-014435,INV-47825,V1082,Consulting,BU_West,2023-09-22,41885.45,0,1,0
PMT-005649,INV-35227,V1056,Office Supplies,BU_South,2023-09-22,2561.3,0,1,1
PMT-008885,INV-10120,V1056,IT Services,BU_East,2023-09-22,35075.74,0,1,0
PMT-006057,INV-24416,V1057,IT Services,BU_East,2023-09-22,25063.39,0,1,0
PMT-002802,INV-64575,V1051,Facilities,BU_North,2023-09-22,1952.31,0,1,1
PMT-007013,INV-93032,V1071,Office Supplies,BU_North,2023-09-22,3134.81,0,1,1
PMT-011525,INV-17909,V1081,Facilities,BU_North,2023-09-22,4485.86,0,1,1
PMT-012915,INV-23293,V1003,Consulting,BU_Central,2023-09-22,17262.67,0,1,0
PMT-009053,INV-48519,V1011,IT Services,BU_North,2023-09-22,33471.98,0,1,1
PMT-001058,INV-14726,V1086,Logistics,BU_South,2023-09-22,10160.1,0,1,1
PMT-012033,INV-50079,V1021,Consulting,BU_West,2023-09-22,7134.39,0,1,0
PMT-007977,INV-49446,V1007,Consulting,BU_South,2023-09-22,18729.26,0,1,1
PMT-012592,INV-78217,V1030,Logistics,BU_North,2023-09-22,11990.76,0,1,1
PMT-007580,INV-54103,V1097,Consulting,BU_Central,2023-09-22,15106.2,0,1,0
PMT-012583,INV-21616,V1079,Office Supplies,BU_East,2023-09-23,3735.4,0,1,0
PMT-014748,INV-98239,V1010,IT Services,BU_South,2023-09-23,19849.63,0,1,1
PMT-003320,INV-74291,V1053,Consulting,BU_West,2023-09-23,7013.92,0,1,0
PMT-013692,INV-48032,V1022,Consulting,BU_West,2023-09-23,26947.88,0,1,0
PMT-014029,INV-51985,V1090,Logistics,BU_Central,2023-09-23,9442.29,0,1,0
PMT-003172,INV-35317,V1063,Facilities,BU_South,2023-09-23,6788.94,0,1,1
PMT-004063,INV-67458,V1072,Logistics,BU_Central,2023-09-23,4966.15,1,1,0
PMT-009783,INV-92301,V1012,Consulting,BU_Central,2023-09-23,18425.69,0,1,0
PMT-012593,INV-50754,V1069,IT Services,BU_North,2023-09-23,33987.2,0,1,1
PMT-010745,INV-48930,V1010,IT Services,BU_West,2023-09-23,60564.7,0,1,0
PMT-007274,INV-65232,V1021,Facilities,BU_North,2023-09-23,5628.87,0,1,1
PMT-001057,INV-76918,V1076,IT Services,BU_East,2023-09-23,18816.86,0,1,0
PMT-000448,INV-28321,V1065,Office Supplies,BU_West,2023-09-23,3506.38,0,1,0
PMT-014085,INV-91904,V1011,Consulting,BU_South,2023-09-23,42541.25,0,1,1
PMT-008836,INV-92421,V1089,Logistics,BU_West,2023-09-23,1262.15,0,1,0
PMT-006200,INV-96900,V1003,IT Services,BU_East,2023-09-23,45164.44,0,1,0
PMT-014881,INV-45810,V1077,Consulting,BU_North,2023-09-23,47202.25,0,1,1
PMT-003819,INV-53457,V1035,Consulting,BU_South,2023-09-23,18351.23,0,1,1
PMT-011962,INV-41355,V1091,Consulting,BU_East,2023-09-23,21600.61,0,1,0
PMT-008041,INV-83347,V1008,Facilities,BU_South,2023-09-23,5921.6,0,1,1
PMT-007714,INV-18988,V1003,Office Supplies,BU_North,2023-09-23,3251.45,0,1,1
PMT-002680,INV-47389,V1054,Logistics,BU_Central,2023-09-23,12946.44,0,1,0
PMT-011428,INV-83055,V1008,Consulting,BU_South,2023-09-23,19796.33,0,1,1
PMT-009531,INV-87676,V1063,IT Services,BU_West,2023-09-23,52253.92,0,1,0
PMT-012249,INV-48182,V1035,Logistics,BU_East,2023-09-23,4118.72,0,1,0
PMT-014979,INV-32668,V1037,Consulting,BU_South,2023-09-23,4027.59,0,1,1
PMT-002420,INV-57826,V1027,Consulting,BU_Central,2023-09-23,4871.14,0,1,0
PMT-010623,INV-44681,V1086,Facilities,BU_Central,2023-09-23,5390.1,0,1,0
PMT-001260,INV-15144,V1094,IT Services,BU_Central,2023-09-23,56579.15,0,1,0
PMT-007931,INV-72360,V1059,Logistics,BU_East,2023-09-23,2183.61,0,1,0
PMT-010234,INV-95789,V1016,Consulting,BU_East,2023-09-23,15150.66,0,1,0
PMT-006035,INV-26580,V1034,Logistics,BU_East,2023-09-23,13088.2,0,1,0
PMT-014628,INV-69038,V1067,Consulting,BU_West,2023-09-23,47617.07,0,1,0
PMT-007645,INV-58797,V1010,Consulting,BU_South,2023-09-23,36667.56,0,1,1
PMT-007903,INV-60464,V1049,Consulting,BU_West,2023-09-23,23443.08,0,1,0
PMT-003933,INV-54582,V1069,IT Services,BU_West,2023-09-23,28728.16,0,1,0
PMT-009099,INV-28284,V1041,Office Supplies,BU_Central,2023-09-23,3959.28,0,1,0
PMT-013534,INV-55779,V1073,Logistics,BU_West,2023-09-23,9593.19,0,1,0
PMT-006523,INV-91373,V1044,IT Services,BU_North,2023-09-23,36950.06,0,1,1
PMT-000610,INV-38971,V1073,Logistics,BU_Central,2023-09-23,10163.16,0,1,0
PMT-004538,INV-13511,V1092,IT Services,BU_West,2023-09-23,32749.92,0,1,0
PMT-001179,INV-79685,V1029,Office Supplies,BU_North,2023-09-23,4561.04,0,1,1
PMT-004786,INV-86221,V1093,IT Services,BU_East,2023-09-23,35161.73,0,1,0
PMT-DUP-000341,INV-40562,V1023,Logistics,BU_Central,2023-09-23,11198.59,1,1,0
PMT-003104,INV-87377,V1013,Office Supplies,BU_West,2023-09-23,1663.51,0,1,0
PMT-009366,INV-46602,V1081,IT Services,BU_South,2023-09-23,68564.9,0,1,1
PMT-DUP-000135,INV-27236,V1035,IT Services,BU_South,2023-09-23,71290.71,1,1,1
PMT-009574,INV-82973,V1072,IT Services,BU_East,2023-09-24,26710.23,0,1,0
PMT-003758,INV-87553,V1067,Consulting,BU_Central,2023-09-24,31644.98,0,1,0
PMT-014350,INV-30453,V1057,Office Supplies,BU_East,2023-09-24,4838.56,0,1,0
PMT-011678,INV-75490,V1001,IT Services,BU_South,2023-09-24,12155.26,0,1,1
PMT-006975,INV-59480,V1039,Logistics,BU_Central,2023-09-24,8453.58,0,1,0
PMT-003671,INV-27795,V1075,Consulting,BU_Central,2023-09-24,47369.94,0,1,0
PMT-003549,INV-63110,V1073,Consulting,BU_East,2023-09-24,42271.87,0,1,0
PMT-000277,INV-17972,V1003,Logistics,BU_East,2023-09-24,8726.7,0,1,0
PMT-007201,INV-98686,V1066,Consulting,BU_West,2023-09-24,4793.22,0,1,0
PMT-012346,INV-89487,V1084,Logistics,BU_West,2023-09-24,4807.4,0,1,0
PMT-003852,INV-89616,V1050,IT Services,BU_South,2023-09-24,53354.0,0,1,1
PMT-012057,INV-21328,V1026,Consulting,BU_North,2023-09-24,24838.36,0,1,1
PMT-003567,INV-53783,V1051,Office Supplies,BU_East,2023-09-24,3520.87,0,1,0
PMT-000875,INV-27978,V1089,Logistics,BU_East,2023-09-24,11644.06,0,1,0
PMT-012366,INV-50869,V1005,Logistics,BU_East,2023-09-24,8438.27,0,1,0
PMT-003884,INV-12293,V1071,Consulting,BU_South,2023-09-24,16279.42,0,1,1
PMT-000615,INV-67431,V1012,IT Services,BU_West,2023-09-24,78798.32,0,1,0
PMT-001259,INV-42207,V1005,Logistics,BU_North,2023-09-24,1267.63,0,1,1
PMT-000835,INV-10963,V1013,IT Services,BU_Central,2023-09-24,13727.48,0,1,0
PMT-011974,INV-31403,V1064,IT Services,BU_North,2023-09-24,46427.74,0,1,1
PMT-011477,INV-54607,V1010,Office Supplies,BU_North,2023-09-24,3420.24,0,1,1
PMT-011796,INV-46269,V1080,IT Services,BU_East,2023-09-24,44852.59,0,1,0
PMT-000504,INV-86434,V1026,Office Supplies,BU_West,2023-09-24,3615.24,0,1,0
PMT-006581,INV-52290,V1097,Consulting,BU_Central,2023-09-24,28269.48,0,1,0
PMT-004345,INV-44316,V1088,IT Services,BU_Central,2023-09-24,21721.25,0,1,0
PMT-012814,INV-95823,V1014,Consulting,BU_Central,2023-09-24,40219.13,0,1,0
PMT-006255,INV-67131,V1031,Logistics,BU_South,2023-09-24,3820.25,0,1,1
PMT-009101,INV-23503,V1097,Facilities,BU_East,2023-09-24,8993.89,0,1,0
PMT-008777,INV-23080,V1015,Logistics,BU_North,2023-09-24,6507.79,0,1,1
PMT-001512,INV-95951,V1043,IT Services,BU_East,2023-09-24,56408.29,0,1,0
PMT-DUP-000234,INV-67458,V1072,Logistics,BU_Central,2023-09-24,4966.15,1,1,0
PMT-000120,INV-67654,V1035,Logistics,BU_West,2023-09-24,10036.61,0,1,0
PMT-013943,INV-95210,V1083,Facilities,BU_Central,2023-09-24,3313.11,0,1,0
PMT-014803,INV-77535,V1031,Logistics,BU_East,2023-09-24,12994.39,0,1,0
PMT-013895,INV-59955,V1077,Consulting,BU_West,2023-09-24,38500.98,0,1,0
PMT-011356,INV-50313,V1062,IT Services,BU_North,2023-09-24,21650.79,0,1,1
PMT-002180,INV-50063,V1011,IT Services,BU_South,2023-09-24,47870.57,0,1,1
PMT-014465,INV-46163,V1020,Office Supplies,BU_North,2023-09-24,4700.46,1,1,1
PMT-001801,INV-77065,V1011,IT Services,BU_Central,2023-09-24,15591.77,0,1,0
PMT-010743,INV-86431,V1077,Consulting,BU_West,2023-09-24,45047.15,0,1,0
PMT-014780,INV-92757,V1099,Logistics,BU_North,2023-09-24,12583.11,0,1,1
PMT-001899,INV-88638,V1099,Facilities,BU_South,2023-09-24,5697.09,0,1,1
PMT-010207,INV-43169,V1051,Consulting,BU_East,2023-09-24,31567.72,0,1,0
PMT-008255,INV-48967,V1079,IT Services,BU_West,2023-09-24,21117.23,0,1,0
PMT-002084,INV-54175,V1060,Facilities,BU_East,2023-09-24,3010.75,0,1,0
PMT-008464,INV-85820,V1098,Logistics,BU_South,2023-09-24,3337.69,0,1,1
PMT-008209,INV-62394,V1002,IT Services,BU_Central,2023-09-24,77526.2,0,1,0
PMT-007409,INV-99644,V1089,Consulting,BU_Central,2023-09-24,23995.91,0,1,0
PMT-002036,INV-13105,V1036,Logistics,BU_West,2023-09-24,5540.61,0,1,0
PMT-008955,INV-71354,V1045,Office Supplies,BU_Central,2023-09-24,3103.52,0,1,0
PMT-006698,INV-97498,V1098,IT Services,BU_North,2023-09-24,9121.51,1,1,1
PMT-012093,INV-33764,V1061,Facilities,BU_West,2023-09-25,4275.84,0,1,0
PMT-001593,INV-62510,V1050,Office Supplies,BU_North,2023-09-25,2817.53,0,1,1
PMT-002747,INV-74673,V1007,Consulting,BU_Central,2023-09-25,29708.62,0,1,0
PMT-004932,INV-81876,V1026,Logistics,BU_North,2023-09-25,14065.87,0,1,1
PMT-010929,INV-45928,V1025,IT Services,BU_South,2023-09-25,15454.34,0,1,1
PMT-005120,INV-46971,V1020,Consulting,BU_East,2023-09-25,42076.58,0,1,0
PMT-000915,INV-31516,V1005,Consulting,BU_East,2023-09-25,40539.57,0,1,0
PMT-001886,INV-13030,V1086,IT Services,BU_East,2023-09-25,46002.18,0,1,0
PMT-014080,INV-29292,V1083,IT Services,BU_Central,2023-09-25,22781.11,0,1,0
PMT-011683,INV-13092,V1066,IT Services,BU_West,2023-09-25,65645.32,0,1,0
PMT-001653,INV-43004,V1067,Facilities,BU_Central,2023-09-25,2825.02,0,1,0
PMT-000065,INV-97782,V1026,Facilities,BU_East,2023-09-25,863.96,0,1,0
PMT-008608,INV-27232,V1093,IT Services,BU_South,2023-09-25,57096.67,0,1,1
PMT-003722,INV-96283,V1034,Consulting,BU_East,2023-09-25,9307.51,0,1,0
PMT-001736,INV-82219,V1006,IT Services,BU_West,2023-09-25,6435.87,0,1,0
PMT-006721,INV-44991,V1041,IT Services,BU_South,2023-09-25,33362.89,0,1,1
PMT-012096,INV-24092,V1013,IT Services,BU_Central,2023-09-25,47731.12,0,1,0
PMT-006521,INV-19958,V1086,Consulting,BU_East,2023-09-25,23101.57,0,1,0
PMT-009596,INV-25018,V1087,IT Services,BU_North,2023-09-25,58456.48,0,1,1
PMT-006942,INV-72014,V1065,IT Services,BU_North,2023-09-25,54093.86,1,1,1
PMT-010377,INV-30890,V1068,IT Services,BU_North,2023-09-25,26913.57,0,1,1
PMT-012562,INV-45830,V1066,IT Services,BU_Central,2023-09-25,75112.44,0,1,0
PMT-001031,INV-89365,V1019,Consulting,BU_Central,2023-09-25,5926.84,0,1,0
PMT-000936,INV-16955,V1018,Office Supplies,BU_North,2023-09-25,4180.03,0,1,1
PMT-014261,INV-14828,V1000,Consulting,BU_East,2023-09-25,34456.79,0,1,0
PMT-007135,INV-93450,V1021,IT Services,BU_Central,2023-09-25,72370.98,0,1,0
PMT-009218,INV-44291,V1019,Logistics,BU_North,2023-09-25,11357.13,1,1,1
PMT-004543,INV-47660,V1000,Logistics,BU_Central,2023-09-25,5610.95,0,1,0
PMT-007641,INV-44481,V1026,IT Services,BU_Central,2023-09-25,75211.02,0,1,0
PMT-014441,INV-83450,V1043,IT Services,BU_North,2023-09-25,34876.42,0,1,1
PMT-012901,INV-80881,V1067,Consulting,BU_West,2023-09-25,40852.44,0,1,0
PMT-006288,INV-63880,V1081,Consulting,BU_North,2023-09-25,30940.27,0,1,1
PMT-005310,INV-16714,V1058,IT Services,BU_East,2023-09-25,15089.41,0,1,0
PMT-001440,INV-29523,V1068,Facilities,BU_West,2023-09-25,6238.4,0,1,0
PMT-012430,INV-43508,V1066,IT Services,BU_North,2023-09-25,41551.58,0,1,1
PMT-001457,INV-90024,V1022,IT Services,BU_West,2023-09-25,59700.86,0,1,0
PMT-002817,INV-32344,V1087,Consulting,BU_West,2023-09-25,11769.73,0,1,0
PMT-002944,INV-94984,V1062,IT Services,BU_East,2023-09-25,47438.88,0,1,0
PMT-009140,INV-85578,V1002,IT Services,BU_Central,2023-09-26,8218.42,0,1,0
PMT-003046,INV-55700,V1001,IT Services,BU_South,2023-09-26,36419.97,0,1,1
PMT-010713,INV-50671,V1080,IT Services,BU_Central,2023-09-26,17015.36,0,1,0
PMT-009117,INV-77010,V1091,Consulting,BU_West,2023-09-26,37831.03,0,1,0
PMT-012454,INV-87175,V1079,Office Supplies,BU_North,2023-09-26,4982.72,0,1,1
PMT-014196,INV-26621,V1096,Consulting,BU_South,2023-09-26,14514.07,1,1,1
PMT-000702,INV-92251,V1073,IT Services,BU_North,2023-09-26,7750.36,0,1,1
PMT-003833,INV-37355,V1023,Office Supplies,BU_North,2023-09-26,2108.81,0,1,1
PMT-000865,INV-27536,V1087,IT Services,BU_East,2023-09-26,66047.77,0,1,0
PMT-008551,INV-13120,V1072,Office Supplies,BU_South,2023-09-26,4241.54,0,1,1
PMT-008174,INV-57593,V1024,Logistics,BU_West,2023-09-26,6039.63,1,1,0
PMT-003075,INV-80707,V1046,Consulting,BU_North,2023-09-26,32379.3,0,1,1
PMT-008215,INV-90603,V1081,Logistics,BU_North,2023-09-26,7215.07,0,1,1
PMT-011403,INV-91277,V1080,Consulting,BU_West,2023-09-26,45990.42,0,1,0
PMT-003459,INV-49759,V1001,Logistics,BU_East,2023-09-26,6311.12,0,1,0
PMT-010294,INV-15255,V1062,IT Services,BU_North,2023-09-26,30890.53,0,1,1
PMT-014491,INV-89425,V1064,IT Services,BU_North,2023-09-26,40070.26,1,1,1
PMT-005401,INV-83882,V1052,IT Services,BU_West,2023-09-26,31341.28,0,1,0
PMT-000822,INV-36309,V1024,Office Supplies,BU_Central,2023-09-26,2844.31,0,1,0
PMT-010692,INV-90572,V1013,Consulting,BU_West,2023-09-26,6931.23,0,1,0
PMT-008978,INV-60896,V1028,Consulting,BU_East,2023-09-26,44590.93,0,1,0
PMT-005690,INV-39182,V1086,Logistics,BU_West,2023-09-26,4189.21,0,1,0
PMT-011078,INV-20655,V1024,Logistics,BU_North,2023-09-26,14963.35,0,1,1
PMT-005530,INV-49366,V1055,Logistics,BU_Central,2023-09-26,3338.58,0,1,0
PMT-000484,INV-76088,V1017,Consulting,BU_West,2023-09-26,36795.16,0,1,0
PMT-006310,INV-31741,V1005,Consulting,BU_West,2023-09-26,10316.78,0,1,0
PMT-007839,INV-70728,V1071,Consulting,BU_South,2023-09-26,17340.13,0,1,1
PMT-005911,INV-12253,V1069,Office Supplies,BU_South,2023-09-26,4649.59,0,1,1
PMT-013890,INV-63713,V1059,IT Services,BU_South,2023-09-26,48218.62,1,1,1
PMT-006432,INV-68724,V1091,Consulting,BU_East,2023-09-26,27444.23,0,1,0
PMT-003340,INV-65442,V1048,IT Services,BU_Central,2023-09-26,46647.19,0,1,0
PMT-007878,INV-42779,V1049,Office Supplies,BU_West,2023-09-26,4592.65,0,1,0
PMT-011942,INV-12547,V1015,Logistics,BU_South,2023-09-26,6383.64,0,1,1
PMT-DUP-000355,INV-97498,V1098,IT Services,BU_North,2023-09-26,9121.51,1,1,1
PMT-010633,INV-95790,V1014,IT Services,BU_South,2023-09-26,34570.33,0,1,1
PMT-007913,INV-38300,V1068,IT Services,BU_North,2023-09-26,11274.76,0,1,1
PMT-014006,INV-84148,V1064,Consulting,BU_East,2023-09-26,20182.86,0,1,0
PMT-011123,INV-26485,V1094,Logistics,BU_North,2023-09-26,11993.75,0,1,1
PMT-010729,INV-94849,V1009,IT Services,BU_South,2023-09-27,15027.7,0,1,1
PMT-011987,INV-87788,V1074,Logistics,BU_East,2023-09-27,5045.68,0,1,0
PMT-000412,INV-19666,V1073,Consulting,BU_West,2023-09-27,18674.46,0,1,0
PMT-010198,INV-20524,V1036,Logistics,BU_Central,2023-09-27,1512.54,0,1,0
PMT-014606,INV-69229,V1014,Logistics,BU_North,2023-09-27,7055.84,0,1,1
PMT-004003,INV-62716,V1044,Consulting,BU_Central,2023-09-27,29718.19,0,1,0
PMT-DUP-000345,INV-57593,V1024,Logistics,BU_West,2023-09-27,6039.63,1,1,0
PMT-006829,INV-20392,V1087,IT Services,BU_West,2023-09-27,32110.88,0,1,0
PMT-010719,INV-28102,V1013,IT Services,BU_West,2023-09-27,45841.09,0,1,0
PMT-005591,INV-36873,V1016,Facilities,BU_South,2023-09-27,7458.99,0,1,1
PMT-011579,INV-24410,V1008,IT Services,BU_Central,2023-09-27,43052.27,0,1,0
PMT-008232,INV-56854,V1073,Office Supplies,BU_North,2023-09-27,1263.31,0,1,1
PMT-003826,INV-81352,V1015,Consulting,BU_West,2023-09-27,6394.78,0,1,0
PMT-000764,INV-96787,V1047,Facilities,BU_East,2023-09-27,3420.83,0,1,0
PMT-013042,INV-15438,V1086,IT Services,BU_West,2023-09-27,7093.24,0,1,0
PMT-008968,INV-92244,V1064,Logistics,BU_West,2023-09-27,12769.54,0,1,0
PMT-001295,INV-27001,V1045,Facilities,BU_Central,2023-09-27,3025.77,0,1,0
PMT-007020,INV-23705,V1025,Office Supplies,BU_South,2023-09-27,2857.88,0,1,1
