payment_ref,invoice_no,vendor_id,vendor_category,business_unit,transaction_date,amount,is_duplicate,post_migration,treated_bu
PMT-008861,INV-54695,V1030,Office Supplies,BU_Central,2023-04-28,4551.82,0,0,0
PMT-000019,INV-45093,V1051,Consulting,BU_North,2023-04-28,17316.85,0,0,1
PMT-008307,INV-89351,V1093,Consulting,BU_West,2023-04-28,13910.04,0,0,0
PMT-004015,INV-19535,V1029,Logistics,BU_Central,2023-04-28,8342.11,0,0,0
PMT-011241,INV-98100,V1012,IT Services,BU_South,2023-04-28,56026.41,0,0,1
PMT-013482,INV-45275,V1039,Consulting,BU_Central,2023-04-28,9156.15,0,0,0
PMT-002851,INV-37686,V1005,Logistics,BU_South,2023-04-28,5127.44,0,0,1
PMT-012348,INV-17925,V1042,Facilities,BU_South,2023-04-28,7094.62,0,0,1
PMT-006441,INV-27788,V1005,IT Services,BU_West,2023-04-28,61635.73,0,0,0
PMT-008785,INV-67727,V1020,Logistics,BU_East,2023-04-28,11975.45,0,0,0
PMT-002037,INV-80688,V1026,IT Services,BU_East,2023-04-28,49568.14,0,0,0
PMT-003746,INV-55738,V1054,IT Services,BU_Central,2023-04-28,13201.69,0,0,0
PMT-003076,INV-23125,V1020,IT Services,BU_Central,2023-04-28,48482.86,0,0,0
PMT-004270,INV-11548,V1039,Consulting,BU_East,2023-04-28,25125.83,0,0,0
PMT-006926,INV-95143,V1080,Facilities,BU_South,2023-04-29,2085.9,0,0,1
PMT-008901,INV-48256,V1047,Logistics,BU_North,2023-04-29,14600.68,0,0,1
PMT-005425,INV-65918,V1062,Logistics,BU_North,2023-04-29,14129.58,0,0,1
PMT-011822,INV-93171,V1031,IT Services,BU_South,2023-04-29,6644.48,0,0,1
PMT-003768,INV-76639,V1006,IT Services,BU_South,2023-04-29,68033.21,0,0,1
PMT-005219,INV-45418,V1034,Office Supplies,BU_North,2023-04-29,1792.19,0,0,1
PMT-009435,INV-68654,V1086,Logistics,BU_West,2023-04-29,2306.22,0,0,0
PMT-005703,INV-49080,V1054,Consulting,BU_West,2023-04-29,42459.64,0,0,0
PMT-001249,INV-20417,V1045,Consulting,BU_South,2023-04-29,30132.11,0,0,1
PMT-014058,INV-84563,V1057,IT Services,BU_South,2023-04-29,47374.27,0,0,1
PMT-009864,INV-27862,V1007,Facilities,BU_Central,2023-04-29,1963.72,0,0,0
PMT-003400,INV-88387,V1011,IT Services,BU_North,2023-04-29,12353.34,0,0,1
PMT-002707,INV-92578,V1062,Consulting,BU_East,2023-04-29,37614.24,0,0,0
PMT-002974,INV-51945,V1039,IT Services,BU_South,2023-04-29,30388.02,1,0,1
PMT-014298,INV-13766,V1005,Consulting,BU_North,2023-04-29,25905.1,0,0,1
PMT-013320,INV-39199,V1051,IT Services,BU_East,2023-04-29,31924.84,0,0,0
PMT-002679,INV-83941,V1006,Logistics,BU_East,2023-04-29,3368.27,0,0,0
PMT-014824,INV-63750,V1045,IT Services,BU_West,2023-04-29,9441.75,0,0,0
PMT-009103,INV-51912,V1009,Consulting,BU_Central,2023-04-29,5082.56,0,0,0
PMT-005490,INV-19656,V1049,Office Supplies,BU_North,2023-04-29,2560.66,0,0,1
PMT-010112,INV-66438,V1035,Consulting,BU_North,2023-04-29,32225.73,0,0,1
PMT-007852,INV-95646,V1032,IT Services,BU_North,2023-04-29,35680.7,0,0,1
PMT-009556,INV-63052,V1018,Consulting,BU_South,2023-04-29,26533.16,0,0,1
PMT-014977,INV-88319,V1039,Consulting,BU_West,2023-04-29,19516.39,0,0,0
PMT-007655,INV-29219,V1039,IT Services,BU_Central,2023-04-29,68777.21,0,0,0
PMT-014267,INV-69367,V1062,Consulting,BU_West,2023-04-29,48999.71,0,0,0
PMT-000233,INV-43466,V1058,Logistics,BU_West,2023-04-29,14470.42,0,0,0
PMT-002600,INV-64141,V1029,Logistics,BU_North,2023-04-29,6421.12,0,0,1
PMT-004100,INV-31804,V1007,Logistics,BU_Central,2023-04-29,9080.8,0,0,0
PMT-011537,INV-74465,V1057,IT Services,BU_West,2023-04-29,34984.08,0,0,0
PMT-009995,INV-17806,V1095,Consulting,BU_Central,2023-04-29,14122.25,0,0,0
PMT-002019,INV-32756,V1041,Office Supplies,BU_South,2023-04-29,4897.76,0,0,1
PMT-005396,INV-70764,V1051,Office Supplies,BU_West,2023-04-29,4039.94,0,0,0
PMT-014332,INV-43133,V1003,Office Supplies,BU_Central,2023-04-29,4323.62,0,0,0
PMT-011993,INV-44456,V1000,IT Services,BU_Central,2023-04-29,19568.23,0,0,0
PMT-009243,INV-19193,V1097,IT Services,BU_West,2023-04-29,45300.92,0,0,0
PMT-013041,INV-64423,V1096,IT Services,BU_North,2023-04-29,33702.97,0,0,1
PMT-003935,INV-77541,V1014,IT Services,BU_Central,2023-04-29,31838.09,1,0,0
PMT-014426,INV-60871,V1088,IT Services,BU_North,2023-04-29,47997.14,0,0,1
PMT-014225,INV-48274,V1012,Office Supplies,BU_West,2023-04-29,2711.93,0,0,0
PMT-002657,INV-41594,V1014,IT Services,BU_West,2023-04-29,74518.07,0,0,0
PMT-007530,INV-13578,V1034,Logistics,BU_West,2023-04-29,4308.56,0,0,0
PMT-013576,INV-16133,V1046,IT Services,BU_Central,2023-04-29,52019.59,0,0,0
PMT-007534,INV-88770,V1011,Consulting,BU_North,2023-04-29,4364.88,0,0,1
PMT-006406,INV-92696,V1083,Office Supplies,BU_East,2023-04-29,1793.09,0,0,0
PMT-011847,INV-28860,V1079,Consulting,BU_Central,2023-04-29,28608.12,0,0,0
PMT-011175,INV-76645,V1057,Consulting,BU_South,2023-04-30,16254.12,0,0,1
PMT-013214,INV-76711,V1039,IT Services,BU_Central,2023-04-30,33443.67,0,0,0
PMT-001216,INV-21247,V1019,Consulting,BU_South,2023-04-30,31338.32,0,0,1
PMT-000353,INV-35430,V1060,IT Services,BU_Central,2023-04-30,9753.12,0,0,0
PMT-005075,INV-86907,V1086,IT Services,BU_East,2023-04-30,69346.4,0,0,0
PMT-005932,INV-68202,V1047,Consulting,BU_West,2023-04-30,41027.85,0,0,0
PMT-005344,INV-10796,V1094,Office Supplies,BU_West,2023-04-30,2551.62,0,0,0
PMT-007032,INV-15960,V1071,Consulting,BU_North,2023-04-30,27173.34,0,0,1
PMT-008749,INV-90581,V1005,IT Services,BU_North,2023-04-30,40994.43,0,0,1
PMT-010082,INV-43940,V1015,Logistics,BU_East,2023-04-30,10446.38,0,0,0
PMT-011146,INV-89189,V1020,IT Services,BU_East,2023-04-30,13599.74,0,0,0
PMT-014185,INV-44178,V1038,IT Services,BU_North,2023-04-30,9641.02,0,0,1
PMT-000753,INV-41608,V1084,Office Supplies,BU_South,2023-04-30,2210.88,0,0,1
PMT-011386,INV-85027,V1065,Logistics,BU_East,2023-04-30,7317.43,0,0,0
PMT-009787,INV-45433,V1096,Facilities,BU_North,2023-04-30,8585.11,0,0,1
PMT-013299,INV-74319,V1013,Consulting,BU_West,2023-04-30,26119.7,0,0,0
PMT-014189,INV-52872,V1074,Consulting,BU_West,2023-04-30,49001.38,0,0,0
PMT-011397,INV-44932,V1083,Consulting,BU_East,2023-04-30,22460.91,0,0,0
PMT-012326,INV-99142,V1056,Facilities,BU_South,2023-04-30,3146.33,0,0,1
PMT-011521,INV-14952,V1090,IT Services,BU_South,2023-04-30,77422.69,0,0,1
PMT-010637,INV-31150,V1089,Logistics,BU_West,2023-04-30,9873.03,0,0,0
PMT-007627,INV-92148,V1080,Consulting,BU_South,2023-04-30,12244.26,0,0,1
PMT-007051,INV-63366,V1072,IT Services,BU_Central,2023-04-30,57453.41,0,0,0
PMT-001834,INV-97876,V1005,IT Services,BU_West,2023-04-30,67938.53,0,0,0
PMT-000717,INV-11257,V1088,IT Services,BU_Central,2023-04-30,41663.49,0,0,0
PMT-012845,INV-50518,V1037,IT Services,BU_North,2023-04-30,8823.26,0,0,1
PMT-004386,INV-20899,V1034,Consulting,BU_East,2023-04-30,14971.86,0,0,0
PMT-003362,INV-75612,V1017,Facilities,BU_South,2023-04-30,8413.75,0,0,1
PMT-005135,INV-75241,V1072,IT Services,BU_Central,2023-04-30,28261.04,0,0,0
PMT-013671,INV-67557,V1059,IT Services,BU_Central,2023-04-30,47019.1,0,0,0
PMT-005755,INV-46174,V1046,IT Services,BU_North,2023-04-30,30467.99,0,0,1
PMT-013926,INV-11092,V1083,IT Services,BU_Central,2023-04-30,53087.2,0,0,0
PMT-006461,INV-29731,V1086,Logistics,BU_North,2023-04-30,13192.47,0,0,1
PMT-013331,INV-50038,V1054,Consulting,BU_West,2023-04-30,49471.44,0,0,0
PMT-006286,INV-35819,V1070,Office Supplies,BU_South,2023-05-01,4852.94,0,0,1
PMT-006285,INV-57403,V1021,Consulting,BU_Central,2023-05-01,30330.89,0,0,0
PMT-000800,INV-14551,V1050,IT Services,BU_West,2023-05-01,11424.37,0,0,0
PMT-004288,INV-29785,V1013,Logistics,BU_South,2023-05-01,13054.88,0,0,1
PMT-001772,INV-57026,V1002,Logistics,BU_South,2023-05-01,3056.91,0,0,1
PMT-006153,INV-97394,V1085,Logistics,BU_West,2023-05-01,13745.76,0,0,0
PMT-DUP-000095,INV-77541,V1014,IT Services,BU_Central,2023-05-01,31838.09,1,0,0
PMT-012731,INV-21985,V1045,Facilities,BU_North,2023-05-01,7618.6,0,0,1
PMT-011738,INV-49114,V1003,Logistics,BU_South,2023-05-01,6229.34,0,0,1
PMT-009342,INV-64374,V1089,Office Supplies,BU_North,2023-05-01,3281.23,0,0,1
PMT-001948,INV-59425,V1054,IT Services,BU_West,2023-05-01,59862.23,0,0,0
PMT-011411,INV-18264,V1025,Consulting,BU_Central,2023-05-01,10493.75,0,0,0
PMT-004158,INV-90636,V1096,Consulting,BU_East,2023-05-01,21600.01,0,0,0
PMT-011090,INV-32600,V1091,IT Services,BU_East,2023-05-01,69918.13,0,0,0
PMT-003614,INV-41546,V1026,Consulting,BU_East,2023-05-01,43388.27,0,0,0
PMT-011689,INV-44716,V1011,Logistics,BU_South,2023-05-01,2128.56,0,0,1
PMT-006304,INV-25247,V1087,IT Services,BU_West,2023-05-01,50273.34,0,0,0
PMT-001469,INV-64927,V1041,Logistics,BU_West,2023-05-01,11928.84,0,0,0
PMT-001652,INV-25812,V1064,Logistics,BU_North,2023-05-01,8826.83,0,0,1
PMT-002613,INV-24973,V1058,Logistics,BU_West,2023-05-01,6599.76,0,0,0
PMT-013028,INV-54938,V1070,Consulting,BU_North,2023-05-01,15058.25,0,0,1
PMT-000881,INV-24474,V1011,Office Supplies,BU_North,2023-05-01,2544.7,0,0,1
PMT-010200,INV-47185,V1009,IT Services,BU_West,2023-05-01,67913.87,0,0,0
PMT-002043,INV-71220,V1092,Office Supplies,BU_Central,2023-05-01,1484.21,0,0,0
PMT-000905,INV-68733,V1073,Logistics,BU_North,2023-05-01,3437.53,0,0,1
PMT-001094,INV-35698,V1048,IT Services,BU_Central,2023-05-01,70340.34,0,0,0
PMT-012012,INV-83013,V1077,Facilities,BU_Central,2023-05-01,8841.73,0,0,0
PMT-013087,INV-54867,V1014,IT Services,BU_East,2023-05-01,19212.65,0,0,0
PMT-006385,INV-22339,V1001,IT Services,BU_West,2023-05-01,27429.82,0,0,0
PMT-008264,INV-11621,V1032,IT Services,BU_East,2023-05-01,37933.68,0,0,0
PMT-006132,INV-24936,V1066,Logistics,BU_North,2023-05-01,11687.47,0,0,1
PMT-011839,INV-85653,V1051,Logistics,BU_Central,2023-05-01,5014.36,0,0,0
PMT-012428,INV-40519,V1062,Logistics,BU_West,2023-05-01,5648.11,0,0,0
PMT-010342,INV-20639,V1098,Facilities,BU_East,2023-05-01,5199.12,0,0,0
PMT-004669,INV-27276,V1091,IT Services,BU_North,2023-05-01,52450.78,0,0,1
PMT-005243,INV-52118,V1086,Logistics,BU_East,2023-05-01,1692.26,0,0,0
PMT-000989,INV-35362,V1008,IT Services,BU_North,2023-05-01,24447.26,0,0,1
PMT-002849,INV-10208,V1064,IT Services,BU_East,2023-05-01,38597.87,0,0,0
PMT-006930,INV-10101,V1099,Office Supplies,BU_East,2023-05-02,2859.29,0,0,0
PMT-003921,INV-27348,V1040,Facilities,BU_Central,2023-05-02,6028.54,0,0,0
PMT-000352,INV-68841,V1096,Logistics,BU_West,2023-05-02,5712.46,0,0,0
PMT-004323,INV-27393,V1011,Office Supplies,BU_South,2023-05-02,2912.87,0,0,1
PMT-011737,INV-36973,V1064,IT Services,BU_Central,2023-05-02,70809.87,0,0,0
PMT-003849,INV-67064,V1054,Facilities,BU_West,2023-05-02,4612.75,0,0,0
PMT-011112,INV-25194,V1009,Consulting,BU_North,2023-05-02,5567.44,0,0,1
PMT-007231,INV-53386,V1090,Consulting,BU_East,2023-05-02,48543.61,0,0,0
PMT-006540,INV-25686,V1038,IT Services,BU_East,2023-05-02,67952.81,0,0,0
PMT-002213,INV-66317,V1043,Consulting,BU_North,2023-05-02,17822.1,0,0,1
PMT-007264,INV-19511,V1081,Logistics,BU_South,2023-05-02,6598.02,0,0,1
PMT-010219,INV-80305,V1025,Office Supplies,BU_Central,2023-05-02,1834.4,0,0,0
PMT-011243,INV-22895,V1075,Consulting,BU_North,2023-05-02,34395.18,0,0,1
PMT-010869,INV-79682,V1067,Facilities,BU_West,2023-05-02,3848.92,0,0,0
PMT-013684,INV-30509,V1066,Facilities,BU_North,2023-05-02,5654.89,0,0,1
PMT-013246,INV-52764,V1090,Facilities,BU_South,2023-05-02,5623.1,0,0,1
PMT-012000,INV-48501,V1071,Logistics,BU_North,2023-05-02,4238.48,0,0,1
PMT-002031,INV-20405,V1079,Consulting,BU_West,2023-05-02,16821.17,0,0,0
PMT-005349,INV-88840,V1081,IT Services,BU_East,2023-05-02,77589.49,0,0,0
PMT-004591,INV-84929,V1087,Facilities,BU_South,2023-05-02,4749.77,0,0,1
PMT-014858,INV-96061,V1031,Office Supplies,BU_East,2023-05-02,4721.72,0,0,0
PMT-011664,INV-45943,V1096,Consulting,BU_West,2023-05-02,41431.87,0,0,0
PMT-008310,INV-73814,V1089,Office Supplies,BU_East,2023-05-02,721.76,0,0,0
PMT-000525,INV-78321,V1084,Consulting,BU_East,2023-05-02,43894.65,0,0,0
PMT-005494,INV-66881,V1030,IT Services,BU_North,2023-05-02,7833.72,0,0,1
PMT-007207,INV-86335,V1078,Logistics,BU_West,2023-05-02,9547.09,0,0,0
PMT-006772,INV-44628,V1022,IT Services,BU_North,2023-05-02,8950.5,0,0,1
PMT-003505,INV-51512,V1074,Office Supplies,BU_South,2023-05-02,1585.6,0,0,1
PMT-002251,INV-46406,V1018,Office Supplies,BU_East,2023-05-02,3196.85,0,0,0
PMT-004016,INV-52726,V1014,Logistics,BU_South,2023-05-02,5948.68,0,0,1
PMT-007979,INV-48970,V1044,Facilities,BU_North,2023-05-02,7790.88,0,0,1
PMT-010446,INV-80402,V1075,Facilities,BU_West,2023-05-02,8461.36,0,0,0
PMT-004826,INV-74835,V1059,Logistics,BU_South,2023-05-02,5022.62,0,0,1
PMT-000182,INV-10350,V1020,Logistics,BU_South,2023-05-03,7415.54,0,0,1
PMT-012809,INV-31769,V1075,IT Services,BU_South,2023-05-03,13105.2,0,0,1
PMT-013173,INV-22233,V1036,Logistics,BU_East,2023-05-03,4625.51,0,0,0
PMT-009260,INV-50940,V1054,Office Supplies,BU_North,2023-05-03,1546.67,0,0,1
PMT-001644,INV-42189,V1003,Office Supplies,BU_North,2023-05-03,2245.22,0,0,1
PMT-008319,INV-76043,V1068,Consulting,BU_North,2023-05-03,41863.98,0,0,1
PMT-013783,INV-80612,V1088,IT Services,BU_West,2023-05-03,33583.07,0,0,0
PMT-009838,INV-93445,V1084,Office Supplies,BU_East,2023-05-03,1413.17,0,0,0
PMT-011581,INV-74843,V1025,Office Supplies,BU_Central,2023-05-03,4726.61,0,0,0
PMT-010159,INV-10533,V1049,Consulting,BU_North,2023-05-03,39739.02,0,0,1
PMT-001436,INV-94332,V1069,IT Services,BU_West,2023-05-03,72057.07,0,0,0
PMT-000036,INV-20322,V1072,IT Services,BU_North,2023-05-03,62918.36,0,0,1
PMT-011004,INV-76080,V1067,IT Services,BU_East,2023-05-03,53348.15,0,0,0
PMT-006586,INV-63587,V1011,IT Services,BU_Central,2023-05-03,44908.99,0,0,0
PMT-009185,INV-32120,V1088,IT Services,BU_North,2023-05-03,30046.51,0,0,1
PMT-006070,INV-76739,V1075,Logistics,BU_South,2023-05-03,2436.18,0,0,1
PMT-014068,INV-66707,V1098,Consulting,BU_Central,2023-05-03,22193.84,0,0,0
PMT-014139,INV-38015,V1030,Facilities,BU_West,2023-05-03,6505.26,0,0,0
PMT-008830,INV-60322,V1087,Logistics,BU_West,2023-05-03,2135.05,0,0,0
PMT-013941,INV-84123,V1033,IT Services,BU_East,2023-05-03,21965.43,0,0,0
PMT-007421,INV-86373,V1040,IT Services,BU_Central,2023-05-03,21812.92,0,0,0
PMT-010380,INV-17331,V1041,Office Supplies,BU_West,2023-05-03,4291.8,0,0,0
PMT-013145,INV-93648,V1087,Consulting,BU_North,2023-05-03,14281.58,0,0,1
PMT-011426,INV-47480,V1016,IT Services,BU_East,2023-05-03,58541.82,0,0,0
PMT-006670,INV-93634,V1083,Consulting,BU_South,2023-05-03,21459.26,0,0,1
PMT-000206,INV-82384,V1001,IT Services,BU_South,2023-05-03,28948.52,0,0,1
PMT-012482,INV-86519,V1055,Office Supplies,BU_Central,2023-05-03,2542.32,0,0,0
PMT-004509,INV-25553,V1075,Consulting,BU_East,2023-05-03,7877.41,0,0,0
PMT-002483,INV-39683,V1035,Logistics,BU_North,2023-05-03,7756.42,0,0,1
PMT-014415,INV-66984,V1067,Facilities,BU_North,2023-05-03,1734.83,0,0,1
PMT-009372,INV-32808,V1010,Logistics,BU_West,2023-05-03,10279.73,0,0,0
PMT-014751,INV-69894,V1005,Office Supplies,BU_West,2023-05-03,4127.8,0,0,0
PMT-004843,INV-65983,V1023,Facilities,BU_Central,2023-05-03,5896.26,0,0,0
PMT-003483,INV-35145,V1039,IT Services,BU_Central,2023-05-03,27361.28,0,0,0
PMT-003695,INV-45823,V1066,Office Supplies,BU_West,2023-05-03,1788.17,0,0,0
PMT-007482,INV-42638,V1002,Consulting,BU_South,2023-05-03,44244.64,0,0,1
PMT-003360,INV-13175,V1071,Logistics,BU_North,2023-05-03,4230.28,0,0,1
PMT-011651,INV-99294,V1070,IT Services,BU_South,2023-05-04,12011.98,0,0,1
PMT-001752,INV-35023,V1068,Consulting,BU_West,2023-05-04,49870.18,0,0,0
PMT-005941,INV-37864,V1022,Facilities,BU_South,2023-05-04,5313.61,0,0,1
PMT-009915,INV-67565,V1002,IT Services,BU_North,2023-05-04,74903.44,0,0,1
PMT-001078,INV-42728,V1025,IT Services,BU_East,2023-05-04,12547.81,0,0,0
PMT-010296,INV-75373,V1066,Logistics,BU_West,2023-05-04,8496.29,0,0,0
PMT-002397,INV-90775,V1024,Facilities,BU_Central,2023-05-04,1354.09,0,0,0
PMT-002473,INV-44964,V1023,Consulting,BU_North,2023-05-04,40314.95,0,0,1
PMT-000372,INV-97584,V1085,IT Services,BU_Central,2023-05-04,61070.7,0,0,0
PMT-009722,INV-93692,V1046,Consulting,BU_West,2023-05-04,10658.01,0,0,0
PMT-012501,INV-56295,V1054,Facilities,BU_Central,2023-05-04,1649.81,0,0,0
PMT-002394,INV-14282,V1053,Facilities,BU_North,2023-05-04,8858.33,0,0,1
PMT-008277,INV-19573,V1047,Consulting,BU_South,2023-05-04,10310.38,0,0,1
PMT-008111,INV-17529,V1060,Logistics,BU_West,2023-05-04,13040.23,0,0,0
PMT-005734,INV-27619,V1004,IT Services,BU_East,2023-05-04,15004.94,0,0,0
PMT-010001,INV-52533,V1080,Logistics,BU_East,2023-05-04,11219.98,0,0,0
PMT-006800,INV-90842,V1027,Consulting,BU_North,2023-05-04,5452.69,0,0,1
PMT-002461,INV-46771,V1062,Logistics,BU_Central,2023-05-04,14328.87,0,0,0
PMT-010417,INV-25822,V1015,Logistics,BU_Central,2023-05-04,14865.24,0,0,0
PMT-005189,INV-83770,V1028,Office Supplies,BU_Central,2023-05-04,1302.79,0,0,0
PMT-003743,INV-80919,V1035,Logistics,BU_North,2023-05-04,6651.05,0,0,1
PMT-005090,INV-22963,V1063,Consulting,BU_North,2023-05-04,32452.25,0,0,1
PMT-003510,INV-38880,V1022,Logistics,BU_West,2023-05-04,5989.67,0,0,0
PMT-003433,INV-52319,V1004,Facilities,BU_Central,2023-05-04,5697.71,0,0,0
PMT-007908,INV-94863,V1076,Logistics,BU_West,2023-05-04,6219.34,0,0,0
PMT-013129,INV-80084,V1044,Office Supplies,BU_North,2023-05-04,4894.93,0,0,1
PMT-005728,INV-29865,V1003,Consulting,BU_South,2023-05-04,49340.13,0,0,1
PMT-009605,INV-95128,V1044,IT Services,BU_East,2023-05-04,36647.7,0,0,0
PMT-010767,INV-63749,V1018,Facilities,BU_North,2023-05-04,2420.09,0,0,1
PMT-010607,INV-38183,V1084,IT Services,BU_West,2023-05-04,57950.18,0,0,0
PMT-006881,INV-70308,V1014,Facilities,BU_North,2023-05-04,925.65,0,0,1
PMT-012260,INV-20293,V1056,Logistics,BU_Central,2023-05-04,12756.98,0,0,0
PMT-001405,INV-54224,V1066,Consulting,BU_Central,2023-05-04,25414.31,0,0,0
PMT-004039,INV-33809,V1070,IT Services,BU_North,2023-05-04,50714.64,0,0,1
PMT-011466,INV-74697,V1045,Office Supplies,BU_West,2023-05-04,3496.07,0,0,0
PMT-012444,INV-71896,V1071,IT Services,BU_South,2023-05-04,22237.92,1,0,1
PMT-006213,INV-65274,V1008,Facilities,BU_Central,2023-05-04,7047.14,0,0,0
PMT-003543,INV-46605,V1073,Consulting,BU_Central,2023-05-04,33460.8,1,0,0
PMT-014381,INV-77507,V1060,Consulting,BU_Central,2023-05-04,40416.03,0,0,0
PMT-010349,INV-65866,V1038,Office Supplies,BU_South,2023-05-04,1763.87,0,0,1
PMT-010158,INV-92752,V1067,Consulting,BU_South,2023-05-04,19886.02,1,0,1
PMT-001579,INV-85777,V1012,Logistics,BU_Central,2023-05-04,14107.93,0,0,0
PMT-014156,INV-36482,V1041,Consulting,BU_Central,2023-05-04,3847.14,0,0,0
PMT-002324,INV-84029,V1072,Office Supplies,BU_East,2023-05-04,3549.75,0,0,0
PMT-004899,INV-92133,V1000,Office Supplies,BU_Central,2023-05-04,4665.88,0,0,0
PMT-002781,INV-60532,V1099,IT Services,BU_Central,2023-05-04,30572.15,0,0,0
PMT-008977,INV-12225,V1083,Facilities,BU_West,2023-05-05,1422.61,0,0,0
PMT-002958,INV-70852,V1061,Consulting,BU_Central,2023-05-05,27311.79,0,0,0
PMT-013618,INV-73305,V1048,Consulting,BU_West,2023-05-05,18177.36,0,0,0
PMT-009081,INV-71855,V1000,IT Services,BU_Central,2023-05-05,55314.33,0,0,0
PMT-002100,INV-21722,V1084,IT Services,BU_South,2023-05-05,38227.53,0,0,1
PMT-012790,INV-88854,V1058,Consulting,BU_Central,2023-05-05,31323.72,0,0,0
PMT-005223,INV-73061,V1009,IT Services,BU_West,2023-05-05,24999.21,0,0,0
PMT-000210,INV-34983,V1049,Logistics,BU_West,2023-05-05,10415.26,0,0,0
PMT-000715,INV-35614,V1063,IT Services,BU_West,2023-05-05,52934.0,0,0,0
PMT-004404,INV-29203,V1043,Consulting,BU_East,2023-05-05,22497.84,0,0,0
PMT-002061,INV-92700,V1046,Office Supplies,BU_West,2023-05-05,1820.09,0,0,0
PMT-003809,INV-58268,V1016,Consulting,BU_West,2023-05-05,18065.2,0,0,0
PMT-008039,INV-10319,V1023,Logistics,BU_West,2023-05-05,4708.7,0,0,0
PMT-001069,INV-99337,V1058,Facilities,BU_East,2023-05-05,1530.54,0,0,0
PMT-009675,INV-82689,V1026,Office Supplies,BU_East,2023-05-05,3548.46,0,0,0
PMT-002875,INV-20031,V1005,Logistics,BU_Central,2023-05-05,14798.41,0,0,0
PMT-010043,INV-52988,V1073,Consulting,BU_North,2023-05-05,6958.03,0,0,1
PMT-012786,INV-39175,V1019,Consulting,BU_East,2023-05-05,31364.54,0,0,0
PMT-001756,INV-16674,V1050,IT Services,BU_South,2023-05-05,30145.93,0,0,1
PMT-002656,INV-57443,V1098,IT Services,BU_East,2023-05-05,30186.23,0,0,0
PMT-006807,INV-14326,V1006,Consulting,BU_West,2023-05-05,18325.31,0,0,0
PMT-002930,INV-53257,V1012,IT Services,BU_West,2023-05-05,6497.97,0,0,0
PMT-000473,INV-39579,V1067,Consulting,BU_North,2023-05-05,12701.8,1,0,1
PMT-006281,INV-32612,V1057,Consulting,BU_Central,2023-05-05,39594.26,0,0,0
PMT-009662,INV-68828,V1016,Consulting,BU_South,2023-05-05,21593.16,0,0,1
PMT-DUP-000371,INV-92752,V1067,Consulting,BU_South,2023-05-05,19886.02,1,0,1
PMT-004751,INV-37106,V1071,IT Services,BU_South,2023-05-05,43749.82,0,0,1
PMT-006104,INV-12785,V1058,Consulting,BU_Central,2023-05-05,45216.51,0,0,0
PMT-007991,INV-85390,V1015,Facilities,BU_North,2023-05-05,6848.74,0,0,1
PMT-010828,INV-37200,V1037,Logistics,BU_Central,2023-05-05,11618.25,0,0,0
PMT-007340,INV-25438,V1052,Consulting,BU_East,2023-05-05,22040.93,0,0,0
PMT-010833,INV-11588,V1025,IT Services,BU_Central,2023-05-05,9417.22,0,0,0
PMT-002302,INV-28061,V1007,Consulting,BU_South,2023-05-05,45734.88,0,0,1
PMT-003598,INV-30865,V1043,Consulting,BU_Central,2023-05-05,41198.45,0,0,0
PMT-001443,INV-16548,V1080,Office Supplies,BU_South,2023-05-05,810.53,0,0,1
PMT-003283,INV-30185,V1008,IT Services,BU_North,2023-05-05,16613.1,0,0,1
PMT-002531,INV-91381,V1016,Logistics,BU_Central,2023-05-05,14060.15,0,0,0
PMT-006283,INV-23179,V1007,IT Services,BU_South,2023-05-05,33929.92,0,0,1
PMT-002135,INV-74045,V1050,Office Supplies,BU_North,2023-05-06,4161.76,0,0,1
PMT-011552,INV-59774,V1097,IT Services,BU_North,2023-05-06,61391.73,0,0,1
PMT-006582,INV-84650,V1091,IT Services,BU_Central,2023-05-06,45761.71,0,0,0
PMT-001550,INV-74625,V1035,Office Supplies,BU_North,2023-05-06,537.44,0,0,1
PMT-005976,INV-25501,V1094,Office Supplies,BU_West,2023-05-06,4970.18,0,0,0
PMT-009448,INV-35850,V1044,IT Services,BU_North,2023-05-06,27547.02,0,0,1
PMT-012176,INV-77462,V1053,IT Services,BU_South,2023-05-06,17954.83,0,0,1
PMT-000746,INV-72787,V1070,Logistics,BU_East,2023-05-06,4325.62,0,0,0
PMT-003240,INV-35506,V1072,Consulting,BU_South,2023-05-06,27824.35,0,0,1
PMT-004031,INV-36733,V1020,IT Services,BU_West,2023-05-06,52383.11,0,0,0
PMT-DUP-000372,INV-46605,V1073,Consulting,BU_Central,2023-05-06,33460.8,1,0,0
PMT-002932,INV-68284,V1088,IT Services,BU_East,2023-05-06,5559.74,0,0,0
PMT-008695,INV-80817,V1052,Consulting,BU_East,2023-05-06,39630.07,0,0,0
PMT-003220,INV-31115,V1071,Logistics,BU_Central,2023-05-06,2765.93,0,0,0
PMT-005264,INV-85156,V1072,Office Supplies,BU_East,2023-05-06,3121.49,0,0,0
PMT-000017,INV-93886,V1034,Logistics,BU_South,2023-05-06,1910.72,0,0,1
PMT-003674,INV-48463,V1054,Logistics,BU_East,2023-05-06,7369.31,0,0,0
PMT-005823,INV-72126,V1026,Logistics,BU_North,2023-05-06,4773.86,0,0,1
PMT-014671,INV-38755,V1072,IT Services,BU_South,2023-05-06,30098.06,0,0,1
PMT-003250,INV-51446,V1062,Consulting,BU_South,2023-05-06,13423.64,0,0,1
